Year Month,Postal Code,Customer Class,Total Gallons
2017/07,78757,Irrigation - Multi-Family,"571,400"
2017/07,78757,Residential,"45,893,100"
2017/07,78757,Irrigation - Residential,"80,000"
2017/07,78757,Multi-Family,"14,612,400"
2017/07,78758,Residential,"46,672,100"
2017/07,78758,Irrigation - Residential,"55,800"
2017/07,78758,Multi-Family,"49,309,900"
2017/07,78758,Irrigation - Multi-Family,"4,637,800"
2017/07,78759,Multi-Family,"41,296,500"
2017/07,78759,Residential,"94,777,800"
2017/07,78759,Irrigation - Multi-Family,"1,899,400"
2017/07,78759,Irrigation - Residential,"191,400"
2017/08,78613,Multi-Family,"3,119,400"
2017/08,78613,Irrigation - Multi-Family,"4,550,300"
2017/08,78617,Irrigation - Residential,"3,400"
2017/08,78617,Multi-Family,"5,136,500"
2017/08,78617,Irrigation - Multi-Family,"7,700"
2017/08,78617,Residential,"22,266,700"
2017/08,78652,Residential,"5,403,000"
2017/08,78652,Irrigation - Residential,"107,500"
2017/08,78652,Multi-Family,"24,300"
2017/08,78653,Irrigation - Multi-Family,"12,100"
2017/08,78653,Residential,"2,362,500"
2017/08,78653,Irrigation - Residential,"18,900"
2017/08,78653,Multi-Family,"196,200"
2017/08,78660,Residential,"12,617,400"
2017/08,78660,Multi-Family,"1,651,500"
2017/08,78660,Irrigation - Multi-Family,"3,071,600"
2017/08,78660,Irrigation - Residential,"31,000"
2017/08,78701,Irrigation - Residential,"42,000"
2017/08,78701,Multi-Family,"14,880,400"
2017/08,78701,Irrigation - Multi-Family,"924,100"
2017/08,78701,Residential,"1,349,200"
2017/08,78702,Irrigation - Multi-Family,"1,576,000"
2017/08,78702,Residential,"29,177,800"
2017/08,78702,Irrigation - Residential,"38,700"
2017/08,78702,Multi-Family,"12,505,700"
2017/08,78703,Irrigation - Multi-Family,"1,078,300"
2017/08,78703,Multi-Family,"14,342,000"
2017/08,78703,Residential,"82,022,000"
2017/08,78703,Irrigation - Residential,"1,997,800"
2017/08,78704,Irrigation - Multi-Family,"5,850,900"
2017/08,78704,Residential,"63,059,900"
2017/08,78704,Multi-Family,"53,086,400"
2017/08,78704,Irrigation - Residential,"328,100"
2017/08,78705,Multi-Family,"30,034,800"
2017/08,78705,Residential,"12,376,600"
2017/08,78705,Irrigation - Multi-Family,"1,025,500"
2017/08,78705,Irrigation - Residential,"184,900"
2017/08,78717,Irrigation - Multi-Family,"8,826,700"
2017/08,78717,Residential,"55,924,200"
2017/08,78717,Multi-Family,"13,760,000"
2017/08,78717,Irrigation - Residential,"43,300"
2017/08,78719,Multi-Family,"409,900"
2017/08,78719,Residential,"1,978,000"
2017/08,78721,Irrigation - Multi-Family,"370,100"
2017/08,78721,Residential,"14,927,100"
2017/08,78721,Irrigation - Residential,"8,200"
2017/08,78721,Multi-Family,"4,601,500"
2017/08,78722,Irrigation - Multi-Family,"112,300"
2017/08,78722,Multi-Family,"2,246,100"
2017/08,78722,Irrigation - Residential,0
2017/08,78722,Residential,"10,117,500"
2017/08,78723,Irrigation - Multi-Family,"569,300"
2017/08,78723,Multi-Family,"23,240,100"
2017/08,78723,Irrigation - Residential,"3,600"
2017/08,78723,Residential,"42,156,100"
2017/08,78724,Residential,"23,493,600"
2017/08,78724,Irrigation - Multi-Family,"1,156,900"
2017/08,78724,Irrigation - Residential,"44,500"
2017/08,78724,Multi-Family,"12,656,900"
2017/08,78725,Residential,"3,494,600"
2017/08,78725,Irrigation - Residential,0
2017/08,78725,Multi-Family,"53,400"
2017/08,78726,Multi-Family,"12,255,300"
2017/08,78726,Residential,"30,821,400"
2017/08,78726,Irrigation - Residential,"70,100"
2017/08,78726,Irrigation - Multi-Family,"6,631,700"
2017/08,78727,Irrigation - Multi-Family,"9,541,800"
2017/08,78727,Residential,"55,645,200"
2017/08,78727,Irrigation - Residential,"14,300"
2017/08,78727,Multi-Family,"21,657,800"
2017/08,78728,Irrigation - Multi-Family,"4,299,100"
2017/08,78728,Multi-Family,"9,645,800"
2017/08,78728,Irrigation - Residential,"14,500"
2017/08,78728,Residential,"7,683,900"
2017/08,78729,Irrigation - Residential,"7,600"
2017/08,78729,Irrigation - Multi-Family,"4,828,600"
2017/08,78729,Multi-Family,"20,542,500"
2017/08,78729,Residential,"30,977,700"
2017/08,78730,Residential,"43,249,100"
2017/08,78730,Multi-Family,"5,113,200"
2017/08,78730,Irrigation - Multi-Family,"2,045,200"
2017/08,78730,Irrigation - Residential,"260,200"
2017/08,78731,Residential,"106,059,200"
2017/08,78731,Irrigation - Multi-Family,"1,305,900"
2017/08,78731,Irrigation - Residential,"881,200"
2017/08,78731,Multi-Family,"21,519,500"
2017/08,78735,Multi-Family,"9,892,000"
2017/08,78735,Irrigation - Multi-Family,"4,857,100"
2017/08,78735,Residential,"31,554,300"
2017/08,78736,Residential,"22,014,000"
2017/08,78736,Multi-Family,"2,595,200"
2017/08,78736,Irrigation - Multi-Family,"1,392,000"
2017/08,78736,Irrigation - Residential,"26,000"
2017/08,78737,Irrigation - Residential,"6,700"
2017/08,78737,Residential,"14,387,000"
2017/08,78738,Residential,"1,000"
2017/08,78739,Irrigation - Multi-Family,"264,200"
2017/08,78739,Residential,"84,755,200"
2017/08,78739,Irrigation - Residential,0
2017/08,78741,Multi-Family,"73,723,600"
2017/08,78741,Irrigation - Multi-Family,"2,624,400"
2017/08,78741,Irrigation - Residential,"88,300"
2017/08,78741,Residential,"20,431,500"
2017/08,78742,Multi-Family,"329,800"
2017/08,78742,Residential,"893,700"
2017/08,78742,Irrigation - Multi-Family,"106,100"
2017/08,78744,Multi-Family,"31,920,000"
2017/08,78744,Irrigation - Multi-Family,"4,304,800"
2017/08,78744,Irrigation - Residential,"66,600"
2017/08,78744,Residential,"55,465,100"
2017/08,78745,Irrigation - Residential,"150,400"
2017/08,78745,Multi-Family,"33,851,800"
2017/08,78745,Residential,"89,755,200"
2017/08,78745,Irrigation - Multi-Family,"6,598,900"
2017/08,78746,Residential,"77,577,200"
2017/08,78746,Irrigation - Multi-Family,"1,423,800"
2017/08,78746,Multi-Family,"13,988,100"
2017/08,78746,Irrigation - Residential,"831,500"
2017/08,78747,Multi-Family,"7,873,400"
2017/08,78747,Irrigation - Residential,"10,900"
2017/08,78747,Irrigation - Multi-Family,"2,233,300"
2017/08,78747,Residential,"35,822,600"
2017/08,78748,Residential,"95,608,500"
2017/08,78748,Multi-Family,"21,243,800"
2017/08,78748,Irrigation - Residential,"37,800"
2017/08,78748,Irrigation - Multi-Family,"12,804,500"
2017/08,78749,Irrigation - Multi-Family,"7,097,300"
2017/08,78749,Irrigation - Residential,"36,100"
2017/08,78749,Residential,"99,388,000"
2017/08,78749,Multi-Family,"15,852,600"
2017/08,78750,Multi-Family,"16,366,100"
2017/08,78750,Residential,"80,651,900"
2017/08,78750,Irrigation - Residential,"52,000"
2017/08,78750,Irrigation - Multi-Family,"3,269,800"
2017/08,78751,Residential,"19,351,000"
2017/08,78751,Irrigation - Residential,"173,900"
2017/08,78751,Irrigation - Multi-Family,"1,296,400"
2017/08,78751,Multi-Family,"12,289,300"
2017/08,78752,Residential,"14,254,000"
2017/08,78752,Irrigation - Multi-Family,"332,100"
2017/08,78752,Irrigation - Residential,"1,200"
2017/08,78752,Multi-Family,"20,063,300"
2017/08,78753,Irrigation - Multi-Family,"5,685,500"
2017/08,78753,Residential,"50,777,800"
2017/08,78753,Multi-Family,"60,020,400"
2017/08,78753,Irrigation - Residential,"20,800"
2017/08,78754,Multi-Family,"17,427,300"
2017/08,78754,Irrigation - Multi-Family,"3,870,400"
2017/08,78754,Residential,"29,195,600"
2017/08,78754,Irrigation - Residential,"24,700"
2017/08,78756,Irrigation - Residential,"122,900"
2017/08,78756,Irrigation - Multi-Family,"360,500"
2017/08,78756,Multi-Family,"4,177,000"
2017/08,78756,Residential,"16,531,400"
2017/08,78757,Irrigation - Multi-Family,"542,200"
2017/08,78757,Irrigation - Residential,"50,500"
2017/08,78757,Residential,"50,391,200"
2017/08,78757,Multi-Family,"13,620,600"
2017/08,78758,Multi-Family,"49,939,600"
2017/08,78758,Residential,"46,677,400"
2017/08,78758,Irrigation - Residential,"114,000"
2017/08,78758,Irrigation - Multi-Family,"4,202,700"
2017/08,78759,Irrigation - Residential,"131,300"
2017/08,78759,Residential,"96,110,000"
2017/08,78759,Multi-Family,"41,953,400"
2017/08,78759,Irrigation - Multi-Family,"2,188,700"
2017/09,78613,Multi-Family,"3,328,900"
2017/09,78613,Irrigation - Multi-Family,"2,822,200"
2017/09,78617,Irrigation - Residential,"10,600"
2017/09,78617,Residential,"21,597,400"
2017/09,78617,Irrigation - Multi-Family,"7,800"
2017/09,78617,Multi-Family,"6,300,300"
2017/09,78652,Multi-Family,"12,400"
2017/09,78652,Irrigation - Residential,"94,900"
2017/09,78652,Residential,"5,196,200"
2017/09,78653,Irrigation - Multi-Family,"32,600"
2017/09,78653,Residential,"2,564,600"
2017/09,78653,Irrigation - Residential,"22,300"
2017/09,78653,Multi-Family,"248,800"
2017/09,78660,Residential,"10,497,400"
2017/09,78660,Irrigation - Residential,"26,300"
2017/09,78660,Multi-Family,"1,682,900"
2017/09,78660,Irrigation - Multi-Family,"2,051,200"
2017/09,78701,Residential,"1,055,600"
2017/09,78701,Irrigation - Residential,"33,400"
2017/09,78701,Irrigation - Multi-Family,"958,800"
2017/09,78701,Multi-Family,"19,157,300"
2017/09,78702,Residential,"26,814,900"
2017/09,78702,Irrigation - Residential,"29,300"
2017/09,78702,Irrigation - Multi-Family,"1,402,200"
2017/09,78702,Multi-Family,"12,628,600"
2017/09,78703,Residential,"72,214,400"
2017/09,78703,Irrigation - Residential,"2,058,900"
2017/09,78703,Irrigation - Multi-Family,"915,500"
2017/09,78703,Multi-Family,"14,930,200"
2017/09,78704,Multi-Family,"58,659,600"
2017/09,78704,Irrigation - Residential,"302,800"
2017/09,78704,Irrigation - Multi-Family,"6,717,800"
2017/09,78704,Residential,"55,604,700"
2017/09,78705,Irrigation - Multi-Family,"937,100"
2017/09,78705,Irrigation - Residential,"97,900"
2017/09,78705,Multi-Family,"42,750,500"
2017/09,78705,Residential,"11,823,800"
2017/09,78717,Residential,"45,380,500"
2017/09,78717,Multi-Family,"13,088,600"
2017/09,78717,Irrigation - Multi-Family,"7,210,500"
2017/09,78717,Irrigation - Residential,"36,100"
2017/09,78719,Multi-Family,"415,800"
2017/09,78719,Residential,"1,929,700"
2017/09,78721,Residential,"13,645,300"
2017/09,78721,Irrigation - Residential,"5,100"
2017/09,78721,Multi-Family,"4,989,500"
2017/09,78721,Irrigation - Multi-Family,"357,600"
2017/09,78722,Irrigation - Residential,0
2017/09,78722,Multi-Family,"3,378,500"
2017/09,78722,Irrigation - Multi-Family,"178,300"
2017/09,78722,Residential,"9,561,900"
2017/09,78723,Irrigation - Residential,"7,500"
2017/09,78723,Multi-Family,"23,636,300"
2017/09,78723,Irrigation - Multi-Family,"484,900"
2017/09,78723,Residential,"36,048,700"
2017/09,78724,Multi-Family,"15,306,900"
2017/09,78724,Irrigation - Multi-Family,"865,700"
2017/09,78724,Residential,"21,327,400"
2017/09,78724,Irrigation - Residential,"34,400"
2017/09,78725,Residential,"3,228,100"
2017/09,78725,Multi-Family,"430,500"
2017/09,78725,Irrigation - Residential,0
2017/09,78726,Irrigation - Multi-Family,"5,479,700"
2017/09,78726,Multi-Family,"12,963,300"
2017/09,78726,Residential,"24,083,800"
2017/09,78726,Irrigation - Residential,"38,900"
2017/09,78727,Irrigation - Residential,"13,500"
2017/09,78727,Irrigation - Multi-Family,"7,812,600"
2017/09,78727,Multi-Family,"22,972,600"
2017/09,78727,Residential,"45,286,800"
2017/09,78728,Irrigation - Multi-Family,"3,431,800"
2017/09,78728,Residential,"6,360,700"
2017/09,78728,Multi-Family,"9,191,600"
2017/09,78728,Irrigation - Residential,"9,600"
2017/09,78729,Irrigation - Residential,"9,600"
2017/09,78729,Residential,"24,933,500"
2017/09,78729,Irrigation - Multi-Family,"4,192,100"
2017/09,78729,Multi-Family,"21,370,000"
2017/09,78730,Multi-Family,"4,952,700"
2017/09,78730,Irrigation - Multi-Family,"1,876,500"
2017/09,78730,Residential,"34,510,300"
2017/09,78730,Irrigation - Residential,"192,700"
2017/09,78731,Irrigation - Residential,"874,100"
2017/09,78731,Residential,"85,345,000"
2017/09,78731,Irrigation - Multi-Family,"1,375,500"
2017/09,78731,Multi-Family,"19,503,600"
2017/09,78735,Irrigation - Multi-Family,"5,590,300"
2017/09,78735,Residential,"29,357,700"
2017/09,78735,Multi-Family,"13,526,200"
2017/09,78736,Irrigation - Multi-Family,"2,417,500"
2017/09,78736,Irrigation - Residential,"26,000"
2017/09,78736,Residential,"18,374,100"
2017/09,78736,Multi-Family,"3,796,900"
2017/09,78737,Irrigation - Residential,"7,400"
2017/09,78737,Residential,"12,771,800"
2017/09,78738,Residential,"3,200"
2017/09,78739,Irrigation - Multi-Family,"186,100"
2017/09,78739,Irrigation - Residential,0
2017/09,78739,Residential,"63,888,300"
2017/09,78741,Residential,"20,887,900"
2017/09,78741,Irrigation - Multi-Family,"3,928,800"
2017/09,78741,Multi-Family,"83,931,500"
2017/09,78741,Irrigation - Residential,"66,300"
2017/09,78742,Multi-Family,"236,700"
2017/09,78742,Residential,"760,200"
2017/09,78742,Irrigation - Multi-Family,"42,200"
2017/09,78744,Irrigation - Residential,"50,500"
2017/09,78744,Irrigation - Multi-Family,"3,901,900"
2017/09,78744,Multi-Family,"32,551,200"
2017/09,78744,Residential,"54,189,400"
2017/09,78745,Residential,"80,023,100"
2017/09,78745,Multi-Family,"38,697,700"
2017/09,78745,Irrigation - Multi-Family,"7,084,400"
2017/09,78745,Irrigation - Residential,"122,400"
2017/09,78746,Irrigation - Multi-Family,"1,621,500"
2017/09,78746,Irrigation - Residential,"1,020,900"
2017/09,78746,Residential,"62,805,500"
2017/09,78746,Multi-Family,"14,280,800"
2017/09,78747,Residential,"31,704,600"
2017/09,78747,Irrigation - Multi-Family,"1,325,200"
2017/09,78747,Irrigation - Residential,"15,900"
2017/09,78747,Multi-Family,"8,161,300"
2017/09,78748,Residential,"80,772,100"
2017/09,78748,Irrigation - Residential,"29,000"
2017/09,78748,Multi-Family,"24,592,200"
2017/09,78748,Irrigation - Multi-Family,"11,898,600"
2017/09,78749,Irrigation - Multi-Family,"6,808,400"
2017/09,78749,Residential,"75,924,400"
2017/09,78749,Irrigation - Residential,"34,800"
2017/09,78749,Multi-Family,"16,916,500"
2017/09,78750,Irrigation - Multi-Family,"3,211,800"
2017/09,78750,Residential,"65,228,600"
2017/09,78750,Irrigation - Residential,"49,200"
2017/09,78750,Multi-Family,"15,642,000"
2017/09,78751,Residential,"18,544,600"
2017/09,78751,Irrigation - Residential,"178,800"
2017/09,78751,Irrigation - Multi-Family,"1,155,500"
2017/09,78751,Multi-Family,"14,357,500"
2017/09,78752,Irrigation - Residential,700
2017/09,78752,Multi-Family,"20,593,200"
2017/09,78752,Residential,"13,499,900"
2017/09,78752,Irrigation - Multi-Family,"381,200"
2017/09,78753,Residential,"43,563,500"
2017/09,78753,Irrigation - Multi-Family,"7,083,700"
2017/09,78753,Irrigation - Residential,"2,700"
2017/09,78753,Multi-Family,"60,920,500"
2017/09,78754,Residential,"26,756,300"
2017/09,78754,Multi-Family,"19,161,100"
2017/09,78754,Irrigation - Multi-Family,"6,671,900"
2017/09,78754,Irrigation - Residential,"48,000"
2017/09,78756,Irrigation - Residential,"69,000"
2017/09,78756,Multi-Family,"7,660,000"
2017/09,78756,Residential,"14,559,600"
2017/09,78756,Irrigation - Multi-Family,"323,000"
2017/09,78757,Residential,"40,465,900"
2017/09,78757,Irrigation - Residential,"68,700"
2017/09,78757,Irrigation - Multi-Family,"552,700"
2017/09,78757,Multi-Family,"14,104,500"
2017/09,78758,Multi-Family,"50,661,200"
2017/09,78758,Residential,"40,957,100"
2017/09,78758,Irrigation - Residential,"72,600"
2017/09,78758,Irrigation - Multi-Family,"3,981,600"
2017/09,78759,Irrigation - Residential,"140,100"
2017/09,78759,Multi-Family,"41,776,500"
2017/09,78759,Irrigation - Multi-Family,"1,478,200"
2017/09,78759,Residential,"81,507,800"
2017/10,78613,Multi-Family,"3,128,100"
2017/10,78613,Irrigation - Multi-Family,"1,925,600"
2017/10,78617,Irrigation - Residential,"5,200"
2017/10,78617,Residential,"18,440,600"
2017/10,78617,Multi-Family,"4,352,800"
2017/10,78617,Irrigation - Multi-Family,"2,600"
2017/10,78652,Multi-Family,"4,500"
2017/10,78652,Irrigation - Residential,"75,300"
2017/10,78652,Residential,"4,384,000"
2017/10,78653,Irrigation - Multi-Family,0
2017/10,78653,Residential,"1,951,400"
2017/10,78653,Irrigation - Residential,"8,700"
2017/10,78653,Multi-Family,"120,300"
2017/10,78660,Multi-Family,"1,827,900"
2017/10,78660,Residential,"9,280,500"
2017/10,78660,Irrigation - Multi-Family,"1,768,200"
2017/10,78660,Irrigation - Residential,"22,800"
2017/10,78701,Multi-Family,"16,148,000"
2017/10,78701,Irrigation - Multi-Family,"836,000"
2017/10,78701,Residential,"1,006,000"
2017/10,78701,Irrigation - Residential,"26,100"
2017/10,78702,Multi-Family,"11,961,100"
2017/10,78702,Irrigation - Residential,"4,200"
2017/10,78702,Residential,"24,541,100"
2017/10,78702,Irrigation - Multi-Family,"1,305,400"
2017/10,78703,Irrigation - Residential,"1,427,600"
2017/10,78703,Irrigation - Multi-Family,"952,500"
2017/10,78703,Residential,"57,957,000"
2017/10,78703,Multi-Family,"13,375,500"
2017/10,78704,Irrigation - Residential,"227,500"
2017/10,78704,Irrigation - Multi-Family,"5,478,000"
2017/10,78704,Multi-Family,"55,546,500"
2017/10,78704,Residential,"46,667,700"
2017/10,78705,Residential,"10,285,400"
2017/10,78705,Multi-Family,"42,254,500"
2017/10,78705,Irrigation - Multi-Family,"786,700"
2017/10,78705,Irrigation - Residential,"67,100"
2017/10,78717,Irrigation - Residential,"25,900"
2017/10,78717,Multi-Family,"13,844,600"
2017/10,78717,Residential,"36,285,100"
2017/10,78717,Irrigation - Multi-Family,"7,251,500"
2017/10,78719,Multi-Family,"357,300"
2017/10,78719,Residential,"1,702,900"
2017/10,78721,Residential,"12,318,300"
2017/10,78721,Irrigation - Residential,"2,300"
2017/10,78721,Irrigation - Multi-Family,"313,000"
2017/10,78721,Multi-Family,"4,441,700"
2017/10,78722,Irrigation - Multi-Family,"104,000"
2017/10,78722,Residential,"7,702,200"
2017/10,78722,Multi-Family,"2,391,100"
2017/10,78722,Irrigation - Residential,0
2017/10,78723,Multi-Family,"24,027,100"
2017/10,78723,Irrigation - Multi-Family,"522,100"
2017/10,78723,Residential,"32,706,800"
2017/10,78723,Irrigation - Residential,"11,000"
2017/10,78724,Irrigation - Residential,"13,700"
2017/10,78724,Residential,"18,725,900"
2017/10,78724,Multi-Family,"12,807,900"
2017/10,78724,Irrigation - Multi-Family,"1,214,500"
2017/10,78725,Multi-Family,"175,000"
2017/10,78725,Irrigation - Residential,0
2017/10,78725,Residential,"2,794,800"
2017/10,78726,Irrigation - Residential,"54,200"
2017/10,78726,Multi-Family,"12,245,500"
