Year Month,Postal Code,Customer Class,Total Gallons
2014/12,78717,Multi-Family,10326900
2014/12,78717,Irrigation - Multi-Family,2425000
2014/12,78719,Residential,1444100
2014/12,78719,Multi-Family,432900
2014/12,78721,Multi-Family,4678900
2014/12,78721,Irrigation - Residential,4100
2014/12,78721,Irrigation - Multi-Family,7000
2014/12,78721,Residential,13047100
2014/12,78722,Residential,7284800
2014/12,78722,Irrigation - Multi-Family,57600
2014/12,78722,Multi-Family,2407100
2014/12,78723,Multi-Family,22526400
2014/12,78723,Residential,29866000
2014/12,78723,Irrigation - Multi-Family,184700
2014/12,78723,Irrigation - Residential,0
2014/12,78724,Irrigation - Multi-Family,88500
2014/12,78724,Residential,18398700
2014/12,78724,Irrigation - Residential,13500
2014/12,78724,Multi-Family,12091600
2014/12,78725,Multi-Family,126100
2014/12,78725,Residential,2245200
2014/12,78726,Irrigation - Residential,2200
2014/12,78726,Residential,13191600
2014/12,78726,Irrigation - Multi-Family,2639800
2014/12,78726,Multi-Family,10665200
2014/12,78727,Irrigation - Residential,3500
2014/12,78727,Irrigation - Multi-Family,2017000
2014/12,78727,Multi-Family,18139900
2014/12,78727,Residential,30106800
2014/12,78728,Residential,3938900
2014/12,78728,Irrigation - Multi-Family,1110600
2014/12,78728,Irrigation - Residential,1600
2014/12,78728,Multi-Family,6991300
2014/12,78729,Multi-Family,19527200
2014/12,78729,Residential,18106500
2014/12,78729,Irrigation - Multi-Family,2230900
2014/12,78729,Irrigation - Residential,4900
2014/12,78730,Residential,19083400
2014/12,78730,Multi-Family,4276900
2014/12,78730,Irrigation - Residential,83400
2014/12,78730,Irrigation - Multi-Family,1037700
2014/12,78731,Irrigation - Residential,250600
2014/12,78731,Residential,48455900
2014/12,78731,Multi-Family,16826600
2014/12,78731,Irrigation - Multi-Family,647600
2014/12,78735,Multi-Family,7922300
2014/12,78735,Irrigation - Multi-Family,262800
2014/12,78735,Residential,14989800
2014/12,78736,Irrigation - Residential,22800
2014/12,78736,Multi-Family,2644900
2014/12,78736,Residential,9580700
2014/12,78736,Irrigation - Multi-Family,351500
2014/12,78737,Residential,5138700
2014/12,78737,Irrigation - Residential,5300
2014/12,78738,Residential,5400
2014/12,78739,Residential,31034800
2014/12,78741,Irrigation - Multi-Family,1855100
2014/12,78741,Irrigation - Residential,3600
2014/12,78741,Multi-Family,79524200
2014/12,78741,Residential,16759500
2014/12,78742,Multi-Family,312200
2014/12,78742,Residential,563100
2014/12,78744,Residential,43978000
2014/12,78744,Irrigation - Multi-Family,1199600
2014/12,78744,Multi-Family,26074400
2014/12,78744,Irrigation - Residential,24000
2014/12,78745,Multi-Family,32390500
2014/12,78745,Irrigation - Residential,37400
2014/12,78745,Residential,62825100
2014/12,78745,Irrigation - Multi-Family,2321700
2014/12,78746,Irrigation - Residential,155500
2014/12,78746,Residential,27535100
2014/12,78746,Irrigation - Multi-Family,311500
2014/12,78746,Multi-Family,12307100
2014/12,78747,Irrigation - Multi-Family,334000
2014/12,78747,Multi-Family,7020400
2014/12,78747,Irrigation - Residential,41100
2014/12,78747,Residential,20311000
2014/12,78748,Irrigation - Residential,15700
2014/12,78748,Residential,57754200
2014/12,78748,Irrigation - Multi-Family,2714900
2014/12,78748,Multi-Family,17179200
2014/12,78749,Multi-Family,14405000
2014/12,78749,Residential,47559600
2014/12,78749,Irrigation - Multi-Family,2874000
2014/12,78749,Irrigation - Residential,44200
2014/12,78750,Multi-Family,13462900
2014/12,78750,Residential,40062300
2014/12,78750,Irrigation - Residential,0
2014/12,78750,Irrigation - Multi-Family,1256000
2014/12,78751,Irrigation - Residential,36900
2014/12,78751,Residential,13936200
2014/12,78751,Irrigation - Multi-Family,409200
2014/12,78751,Multi-Family,12259700
2014/12,78752,Multi-Family,19461000
2014/12,78752,Residential,10690500
2014/12,78752,Irrigation - Multi-Family,42300
2014/12,78753,Residential,36873500
2014/12,78753,Irrigation - Residential,1800
2014/12,78753,Multi-Family,56127700
2014/12,78753,Irrigation - Multi-Family,2531800
2014/12,78754,Irrigation - Multi-Family,965600
2014/12,78754,Multi-Family,14288900
2014/12,78754,Residential,18829400
2014/12,78754,Irrigation - Residential,20500
2014/12,78756,Irrigation - Multi-Family,157100
2014/12,78756,Irrigation - Residential,31800
2014/12,78756,Multi-Family,5250200
2014/12,78756,Residential,9553200
2014/12,78757,Irrigation - Multi-Family,127200
2014/12,78757,Multi-Family,12962000
2014/12,78757,Irrigation - Residential,5200
2014/12,78757,Residential,27643800
2014/12,78758,Multi-Family,44869400
2014/12,78758,Residential,36045700
2014/12,78758,Irrigation - Multi-Family,1571000
2014/12,78758,Irrigation - Residential,11000
2014/12,78759,Residential,48414700
2014/12,78759,Irrigation - Multi-Family,747100
2014/12,78759,Multi-Family,35047200
2014/12,78759,Irrigation - Residential,30200
2015/01,78613,Multi-Family,1083400
2015/01,78613,Irrigation - Multi-Family,86300
2015/01,78617,Irrigation - Residential,6600
2015/01,78617,Residential,20251300
2015/01,78617,Multi-Family,3945400
2015/01,78652,Irrigation - Residential,82200
2015/01,78652,Residential,905600
2015/01,78652,Multi-Family,35900
2015/01,78653,Multi-Family,151200
2015/01,78653,Residential,890500
2015/01,78660,Irrigation - Residential,9600
2015/01,78660,Multi-Family,951100
2015/01,78660,Irrigation - Multi-Family,0
2015/01,78660,Residential,9566000
2015/01,78701,Irrigation - Multi-Family,661300
2015/01,78701,Multi-Family,14991100
2015/01,78701,Irrigation - Residential,20900
2015/01,78701,Residential,784400
2015/01,78702,Multi-Family,11287300
2015/01,78702,Irrigation - Residential,38200
2015/01,78702,Residential,26982100
2015/01,78702,Irrigation - Multi-Family,538900
2015/01,78703,Residential,44645600
2015/01,78703,Irrigation - Residential,415000
2015/01,78703,Multi-Family,12184200
2015/01,78703,Irrigation - Multi-Family,654900
2015/01,78704,Irrigation - Multi-Family,692200
2015/01,78704,Residential,41615700
2015/01,78704,Irrigation - Residential,156700
2015/01,78704,Multi-Family,50327400
2015/01,78705,Residential,8256800
2015/01,78705,Irrigation - Residential,24500
2015/01,78705,Multi-Family,31365000
2015/01,78705,Irrigation - Multi-Family,462000
2015/01,78712,Residential,0
2015/01,78717,Multi-Family,10448200
2015/01,78717,Irrigation - Multi-Family,1675400
2015/01,78717,Irrigation - Residential,5900
2015/01,78717,Residential,25159700
2015/01,78719,Multi-Family,510900
2015/01,78719,Residential,1596200
2015/01,78721,Multi-Family,5007200
2015/01,78721,Irrigation - Multi-Family,26000
2015/01,78721,Irrigation - Residential,3600
2015/01,78721,Residential,14459800
2015/01,78722,Irrigation - Multi-Family,9500
2015/01,78722,Multi-Family,2539500
2015/01,78722,Residential,7769600
2015/01,78723,Multi-Family,24941300
2015/01,78723,Irrigation - Residential,0
2015/01,78723,Residential,35357000
2015/01,78723,Irrigation - Multi-Family,152100
2015/01,78724,Irrigation - Multi-Family,50100
2015/01,78724,Residential,21172300
2015/01,78724,Irrigation - Residential,17300
2015/01,78724,Multi-Family,13871000
2015/01,78725,Residential,2580000
2015/01,78725,Multi-Family,149000
2015/01,78726,Multi-Family,14602400
2015/01,78726,Residential,13724700
2015/01,78726,Irrigation - Residential,6000
2015/01,78726,Irrigation - Multi-Family,2019000
2015/01,78727,Residential,35738900
2015/01,78727,Multi-Family,19744800
2015/01,78727,Irrigation - Multi-Family,783900
2015/01,78727,Irrigation - Residential,0
2015/01,78728,Irrigation - Residential,3000
2015/01,78728,Residential,4565000
2015/01,78728,Multi-Family,7488500
2015/01,78728,Irrigation - Multi-Family,903300
2015/01,78729,Irrigation - Multi-Family,1346600
2015/01,78729,Irrigation - Residential,3100
2015/01,78729,Multi-Family,21517600
2015/01,78729,Residential,19460800
2015/01,78730,Irrigation - Residential,113200
2015/01,78730,Multi-Family,4929100
2015/01,78730,Irrigation - Multi-Family,313200
2015/01,78730,Residential,16970300
2015/01,78731,Irrigation - Residential,186000
2015/01,78731,Irrigation - Multi-Family,649400
2015/01,78731,Residential,47259100
2015/01,78731,Multi-Family,17727800
2015/01,78735,Irrigation - Multi-Family,341400
2015/01,78735,Multi-Family,8168700
2015/01,78735,Residential,14805700
2015/01,78736,Irrigation - Residential,20700
2015/01,78736,Residential,9917500
2015/01,78736,Multi-Family,2966200
2015/01,78736,Irrigation - Multi-Family,308200
2015/01,78737,Irrigation - Residential,6700
2015/01,78737,Residential,5541200
2015/01,78738,Residential,7700
2015/01,78739,Residential,30644600
2015/01,78741,Multi-Family,82833000
2015/01,78741,Residential,18080700
2015/01,78741,Irrigation - Multi-Family,1423500
2015/01,78741,Irrigation - Residential,4500
2015/01,78742,Multi-Family,333200
2015/01,78742,Residential,626000
2015/01,78744,Irrigation - Multi-Family,820600
2015/01,78744,Multi-Family,27468600
2015/01,78744,Irrigation - Residential,28900
2015/01,78744,Residential,47853000
2015/01,78745,Irrigation - Multi-Family,1643400
2015/01,78745,Multi-Family,35349800
2015/01,78745,Residential,68931300
2015/01,78745,Irrigation - Residential,27100
2015/01,78746,Irrigation - Multi-Family,229600
2015/01,78746,Multi-Family,12568600
2015/01,78746,Residential,31976500
2015/01,78746,Irrigation - Residential,175500
2015/01,78747,Irrigation - Multi-Family,124200
2015/01,78747,Residential,20912200
2015/01,78747,Irrigation - Residential,0
2015/01,78747,Multi-Family,7527400
2015/01,78748,Multi-Family,18662700
2015/01,78748,Irrigation - Multi-Family,2156500
2015/01,78748,Irrigation - Residential,15900
2015/01,78748,Residential,61143200
2015/01,78749,Multi-Family,15914200
2015/01,78749,Residential,50354400
2015/01,78749,Irrigation - Multi-Family,1308700
2015/01,78749,Irrigation - Residential,22000
2015/01,78750,Multi-Family,15501100
2015/01,78750,Irrigation - Multi-Family,1040600
2015/01,78750,Residential,41859900
2015/01,78750,Irrigation - Residential,0
2015/01,78751,Irrigation - Residential,19400
2015/01,78751,Multi-Family,12183100
2015/01,78751,Residential,14889200
2015/01,78751,Irrigation - Multi-Family,556200
2015/01,78752,Multi-Family,22613300
2015/01,78752,Residential,12155300
2015/01,78752,Irrigation - Multi-Family,31400
2015/01,78753,Multi-Family,63729100
2015/01,78753,Residential,41848200
2015/01,78753,Irrigation - Residential,2600
2015/01,78753,Irrigation - Multi-Family,2132300
2015/01,78754,Multi-Family,16487400
2015/01,78754,Irrigation - Multi-Family,942600
2015/01,78754,Irrigation - Residential,21100
2015/01,78754,Residential,22418100
2015/01,78756,Irrigation - Multi-Family,171100
2015/01,78756,Residential,9459400
2015/01,78756,Irrigation - Residential,49100
2015/01,78756,Multi-Family,5644500
2015/01,78757,Irrigation - Residential,12900
2015/01,78757,Multi-Family,14074000
2015/01,78757,Residential,29908300
2015/01,78757,Irrigation - Multi-Family,104600
2015/01,78758,Residential,43553200
2015/01,78758,Multi-Family,49522300
2015/01,78758,Irrigation - Multi-Family,1027100
2015/01,78758,Irrigation - Residential,16200
2015/01,78759,Residential,53729000
2015/01,78759,Multi-Family,37117800
2015/01,78759,Irrigation - Multi-Family,362300
2015/01,78759,Irrigation - Residential,25000
2015/02,78613,Irrigation - Multi-Family,228900
2015/02,78613,Multi-Family,921000
2015/02,78617,Multi-Family,3122400
2015/02,78617,Residential,16934900
2015/02,78617,Irrigation - Residential,5800
2015/02,78652,Residential,784400
2015/02,78652,Irrigation - Residential,73100
2015/02,78652,Multi-Family,30400
2015/02,78653,Residential,711200
2015/02,78653,Multi-Family,49900
2015/02,78660,Irrigation - Multi-Family,17300
2015/02,78660,Irrigation - Residential,6200
2015/02,78660,Residential,6470300
2015/02,78660,Multi-Family,691100
2015/02,78701,Multi-Family,13211900
2015/02,78701,Residential,643100
2015/02,78701,Irrigation - Residential,16500
2015/02,78701,Irrigation - Multi-Family,625700
2015/02,78702,Irrigation - Multi-Family,434100
2015/02,78702,Residential,21557900
2015/02,78702,Irrigation - Residential,19000
2015/02,78702,Multi-Family,9793000
2015/02,78703,Irrigation - Residential,268300
2015/02,78703,Multi-Family,13793700
2015/02,78703,Residential,31549300
2015/02,78703,Irrigation - Multi-Family,332100
2015/02,78704,Residential,32868300
2015/02,78704,Irrigation - Multi-Family,346700
2015/02,78704,Multi-Family,44945600
2015/02,78704,Irrigation - Residential,46700
2015/02,78705,Multi-Family,32740900
2015/02,78705,Irrigation - Residential,28200
2015/02,78705,Residential,7338900
2015/02,78705,Irrigation - Multi-Family,335500
2015/02,78712,Residential,0
2015/02,78717,Irrigation - Multi-Family,1428600
2015/02,78717,Multi-Family,10107800
2015/02,78717,Irrigation - Residential,22700
2015/02,78717,Residential,20570200
2015/02,78719,Multi-Family,491400
2015/02,78719,Residential,1253000
2015/02,78721,Residential,11650100
2015/02,78721,Irrigation - Residential,3800
2015/02,78721,Multi-Family,4219400
2015/02,78721,Irrigation - Multi-Family,0
2015/02,78722,Residential,6606700
2015/02,78722,Multi-Family,1877700
2015/02,78722,Irrigation - Multi-Family,3100
2015/02,78723,Residential,26645200
2015/02,78723,Irrigation - Residential,200
2015/02,78723,Irrigation - Multi-Family,75200
2015/02,78723,Multi-Family,20754500
2015/02,78724,Irrigation - Multi-Family,32800
2015/02,78724,Irrigation - Residential,13800
2015/02,78724,Multi-Family,11161600
2015/02,78724,Residential,16810100
2015/02,78725,Residential,2341100
2015/02,78725,Multi-Family,110000
2015/02,78726,Irrigation - Residential,2400
2015/02,78726,Irrigation - Multi-Family,1369500
2015/02,78726,Multi-Family,10364900
2015/02,78726,Residential,10297200
2015/02,78727,Multi-Family,16221600
2015/02,78727,Irrigation - Multi-Family,690800
2015/02,78727,Residential,26745600
2015/02,78727,Irrigation - Residential,8200
2015/02,78728,Irrigation - Residential,2300
2015/02,78728,Residential,3519000
2015/02,78728,Multi-Family,6706000
2015/02,78728,Irrigation - Multi-Family,628500
2015/02,78729,Multi-Family,15913200
2015/02,78729,Residential,15607400
2015/02,78729,Irrigation - Residential,1400
2015/02,78729,Irrigation - Multi-Family,1114500
2015/02,78730,Irrigation - Residential,57700
2015/02,78730,Residential,12552300
2015/02,78730,Irrigation - Multi-Family,225600
2015/02,78730,Multi-Family,3951800
2015/02,78731,Multi-Family,15345700
2015/02,78731,Residential,36299100
2015/02,78731,Irrigation - Residential,167500
2015/02,78731,Irrigation - Multi-Family,176200
2015/02,78735,Residential,12190000
2015/02,78735,Irrigation - Multi-Family,194700
2015/02,78735,Multi-Family,7474500
2015/02,78736,Irrigation - Residential,17700
2015/02,78736,Multi-Family,2604200
2015/02,78736,Residential,8320100
2015/02,78736,Irrigation - Multi-Family,48200
2015/02,78737,Residential,4591800
2015/02,78737,Irrigation - Residential,4400
2015/02,78738,Residential,5500
2015/02,78739,Irrigation - Multi-Family,17500
2015/02,78739,Residential,24171000
2015/02,78741,Irrigation - Multi-Family,892000
2015/02,78741,Irrigation - Residential,3600
2015/02,78741,Residential,14965000
2015/02,78741,Multi-Family,71951200
2015/02,78742,Multi-Family,231600
2015/02,78742,Residential,592100
2015/02,78744,Irrigation - Multi-Family,461800
2015/02,78744,Multi-Family,24482400
2015/02,78744,Irrigation - Residential,24000
2015/02,78744,Residential,40634800
2015/02,78745,Multi-Family,29498300
2015/02,78745,Irrigation - Residential,23800
2015/02,78745,Irrigation - Multi-Family,1008600
2015/02,78745,Residential,57467700
2015/02,78746,Irrigation - Multi-Family,113800
2015/02,78746,Irrigation - Residential,101900
2015/02,78746,Residential,23472900
2015/02,78746,Multi-Family,10503800
2015/02,78747,Residential,17476000
2015/02,78747,Irrigation - Residential,2000
2015/02,78747,Irrigation - Multi-Family,262000
2015/02,78747,Multi-Family,6375800
2015/02,78748,Residential,51163300
2015/02,78748,Multi-Family,16454000
2015/02,78748,Irrigation - Residential,18000
2015/02,78748,Irrigation - Multi-Family,1468200
2015/02,78749,Multi-Family,13372800
2015/02,78749,Residential,41191400
2015/02,78749,Irrigation - Multi-Family,1107900
2015/02,78749,Irrigation - Residential,15800
2015/02,78750,Multi-Family,12962900
2015/02,78750,Irrigation - Multi-Family,590900
2015/02,78750,Residential,33437600
2015/02,78750,Irrigation - Residential,0
2015/02,78751,Irrigation - Residential,9700
2015/02,78751,Residential,12423700
2015/02,78751,Irrigation - Multi-Family,441400
2015/02,78751,Multi-Family,11577800
2015/02,78752,Multi-Family,18338300
2015/02,78752,Residential,10247600
2015/02,78752,Irrigation - Multi-Family,30500
2015/02,78753,Irrigation - Residential,1300
2015/02,78753,Irrigation - Multi-Family,514800
2015/02,78753,Multi-Family,52433300
2015/02,78753,Residential,32579200
2015/02,78754,Irrigation - Residential,8400
2015/02,78754,Multi-Family,13604400
2015/02,78754,Residential,16706200
